"relative_path","top","category","extension","bytes","lines","last_write_utc"
"src/sim/active-inference.ts","src","source",".ts","12233","246","2026-06-20T11:14:36.0748870Z"
"src/sim/ai/brains.ts","src","source",".ts","15225","367","2026-06-20T11:14:35.0732450Z"
"src/sim/algorithms.ts","src","source",".ts","16390","441","2026-06-20T11:14:35.0732450Z"
"src/sim/analytics.ts","src","source",".ts","8451","197","2026-06-20T11:14:35.0746071Z"
"src/sim/artifacts.ts","src","source",".ts","7559","168","2026-06-20T11:14:35.0746071Z"
"src/sim/atmosphere.ts","src","source",".ts","20067","408","2026-06-20T11:14:35.0746071Z"
"src/sim/attention-schema.ts","src","source",".ts","2978","76","2026-06-20T11:14:37.9585402Z"
"src/sim/behaviors.ts","src","source",".ts","18308","441","2026-06-20T11:14:35.0761160Z"
"src/sim/chaos-field.ts","src","source",".ts","10674","233","2026-06-20T11:14:35.0761160Z"
"src/sim/cognition.ts","src","source",".ts","4794","75","2026-06-20T11:14:35.0767474Z"
"src/sim/connectome.ts","src","source",".ts","10753","236","2026-06-20T11:14:35.0772709Z"
"src/sim/constants.ts","src","source",".ts","14323","355","2026-06-20T11:14:35.0777821Z"
"src/sim/constellations.ts","src","source",".ts","7391","170","2026-06-20T11:14:35.0783052Z"
"src/sim/cosmic-web.ts","src","source",".ts","3738","84","2026-06-20T11:14:35.0789279Z"
"src/sim/criticality.ts","src","source",".ts","5450","103","2026-06-20T11:14:35.0795010Z"
"src/sim/economy.ts","src","source",".ts","26806","579","2026-06-20T11:14:36.0754142Z"
"src/sim/empowerment.ts","src","source",".ts","14991","289","2026-06-20T11:14:35.0806802Z"
"src/sim/entities.ts","src","source",".ts","24805","512","2026-06-20T11:14:35.0812045Z"
"src/sim/entity-brain.ts","src","source",".ts","5539","111","2026-06-20T11:14:35.0822628Z"
"src/sim/environment.ts","src","source",".ts","26202","673","2026-06-20T11:14:35.0827888Z"
"src/sim/factions.ts","src","source",".ts","10504","279","2026-06-20T11:14:35.0839178Z"
"src/sim/genome.ts","src","source",".ts","6511","146","2026-06-20T11:14:35.0844339Z"
"src/sim/geometry-cache.ts","src","source",".ts","4448","108","2026-06-20T11:14:35.0855567Z"
"src/sim/godform.ts","src","source",".ts","7300","143","2026-06-20T11:14:37.9605641Z"
"src/sim/gold-lattice.ts","src","source",".ts","2505","59","2026-06-20T11:14:35.0855567Z"
"src/sim/graph-mind.ts","src","source",".ts","8792","184","2026-06-20T11:14:35.0860767Z"
"src/sim/holographic-memory.ts","src","source",".ts","21532","452","2026-06-20T11:14:36.0765041Z"
"src/sim/instanced-entities.ts","src","source",".ts","27531","563","2026-06-20T11:14:35.0866728Z"
"src/sim/integrated-information.ts","src","source",".ts","6531","145","2026-06-20T11:14:36.0775796Z"
"src/sim/leviathans.ts","src","source",".ts","6245","136","2026-06-20T11:14:35.0877813Z"
"src/sim/lineage.ts","src","source",".ts","7068","166","2026-06-20T11:14:35.0883012Z"
"src/sim/lore.ts","src","source",".ts","4899","195","2026-06-20T11:14:35.0888171Z"
"src/sim/memory-orchestra.ts","src","source",".ts","6575","150","2026-06-20T11:14:37.9645680Z"
"src/sim/metacognition.ts","src","source",".ts","4460","79","2026-06-20T11:14:35.0888171Z"
"src/sim/monolith-temple.ts","src","source",".ts","7553","192","2026-06-20T11:14:35.0894131Z"
"src/sim/morphotypes.ts","src","source",".ts","1143","20","2026-06-20T11:14:35.0904565Z"
"src/sim/narrative-memory.ts","src","source",".ts","7999","181","2026-06-20T11:14:37.9674219Z"
"src/sim/neuromodulation.ts","src","source",".ts","5363","102","2026-06-20T11:14:35.0911069Z"
"src/sim/nhi-body.ts","src","source",".ts","4934","118","2026-06-20T11:14:35.0911069Z"
"src/sim/nhi-system.ts","src","source",".ts","3985","88","2026-06-20T11:14:35.0916354Z"
"src/sim/nhi.ts","src","source",".ts","16860","378","2026-06-20T11:14:35.0921554Z"
"src/sim/phyla.ts","src","source",".ts","14496","330","2026-06-20T11:14:36.0781665Z"
"src/sim/puppet-masters.ts","src","source",".ts","12656","298","2026-06-20T11:14:35.0932237Z"
"src/sim/qcircuit.ts","src","source",".ts","6490","155","2026-06-20T11:14:35.0937393Z"
"src/sim/quality-space.ts","src","source",".ts","6862","136","2026-06-20T11:14:37.9684267Z"
"src/sim/quantum-deliberation.ts","src","source",".ts","10055","186","2026-06-20T11:14:36.0792258Z"
"src/sim/quantum-lattice.ts","src","source",".ts","2360","55","2026-06-20T11:14:35.0947744Z"
"src/sim/quantum-reservoir.ts","src","source",".ts","6028","114","2026-06-20T11:14:35.0947744Z"
"src/sim/quantum.ts","src","source",".ts","10460","241","2026-06-20T11:14:36.0798493Z"
"src/sim/reaction-diffusion.ts","src","source",".ts","12103","269","2026-06-20T11:14:35.0964774Z"
"src/sim/reservoir.ts","src","source",".ts","8489","177","2026-06-20T11:14:35.0964774Z"
"src/sim/shoggoths.ts","src","source",".ts","23775","483","2026-06-20T11:14:35.0970405Z"
"src/sim/singularities.ts","src","source",".ts","30024","662","2026-06-20T11:14:35.0975841Z"
"src/sim/spin-glass.ts","src","source",".ts","8120","185","2026-06-20T11:14:35.0981075Z"
"src/sim/successor-representation.ts","src","source",".ts","6981","133","2026-06-20T11:14:35.0987076Z"
"src/sim/super-body.ts","src","source",".ts","41314","741","2026-06-20T11:14:36.0809705Z"
"src/sim/super-creature.ts","src","source",".ts","15291","320","2026-06-20T11:14:36.0820851Z"
"src/sim/super-evolution.ts","src","source",".ts","11394","268","2026-06-20T11:14:35.1008591Z"
"src/sim/super-mind.ts","src","source",".ts","65865","1125","2026-06-20T11:14:36.0831488Z"
"src/sim/super-qubits.ts","src","source",".ts","30061","549","2026-06-20T11:14:36.0837269Z"
"src/sim/super-wingmen-render.ts","src","source",".ts","2231","49","2026-06-20T11:14:35.1023725Z"
"src/sim/super-wingmen.ts","src","source",".ts","6204","133","2026-06-20T11:14:35.1028751Z"
"src/sim/theory-of-mind.ts","src","source",".ts","6883","148","2026-06-20T11:14:35.1028751Z"
"src/sim/titans.ts","src","source",".ts","50042","1120","2026-06-20T11:14:35.1028751Z"
"src/sim/topdown-perception.ts","src","source",".ts","5244","96","2026-06-20T11:14:37.9711832Z"
"src/sim/tsotchke-facade.ts","src","source",".ts","8829","221","2026-06-20T11:14:37.9738657Z"
"src/sim/viz3d.ts","src","source",".ts","16743","356","2026-06-20T11:14:35.1043777Z"
"src/sim/weather.ts","src","source",".ts","5777","116","2026-06-20T11:14:35.1049126Z"
"src/styles/app.css","src","source",".css","48957","1180","2026-06-20T11:14:35.1059654Z"
"src/types.ts","src","source",".ts","14120","371","2026-06-20T11:14:35.1064958Z"
"src/ui/access-code.ts","src","source",".ts","2080","34","2026-06-20T11:14:35.1070547Z"
"src/ui/access-puzzle.ts","src","source",".ts","15855","315","2026-06-20T11:14:35.1070547Z"
"src/ui/audit-dock.ts","src","source",".ts","2891","50","2026-06-20T11:14:35.1070547Z"
"src/ui/center-hud.ts","src","source",".ts","24675","537","2026-06-20T11:14:35.1085605Z"
"src/ui/copilot.ts","src","source",".ts","23461","530","2026-06-20T11:14:35.1091208Z"
"src/ui/graphs.ts","src","source",".ts","4360","111","2026-06-20T11:14:35.1096362Z"
"src/ui/help-knowledge.ts","src","source",".ts","16357","344","2026-06-20T11:14:35.1102912Z"
"src/ui/help-system.ts","src","source",".ts","9938","166","2026-06-20T11:14:35.1108231Z"
"src/ui/hud.ts","src","source",".ts","4343","101","2026-06-20T11:14:35.1114586Z"
"src/ui/input.ts","src","source",".ts","21666","514","2026-06-20T11:14:35.1120004Z"
"src/ui/market-ticker.ts","src","source",".ts","16389","352","2026-06-20T11:14:35.1125245Z"
"src/ui/nhi-observatory.ts","src","source",".ts","45856","1065","2026-06-20T11:14:35.1136585Z"
"src/ui/observatory.ts","src","source",".ts","88338","2204","2026-06-20T11:14:35.1141762Z"
"src/ui/panel-dock.ts","src","source",".ts","4049","60","2026-06-20T11:14:35.1148181Z"
"src/ui/panels.ts","src","source",".ts","9141","204","2026-06-20T11:14:35.1154188Z"
"src/ui/super-neural.ts","src","source",".ts","48428","1341","2026-06-20T11:14:35.1159381Z"
"src/ui/super-panel.ts","src","source",".ts","20267","344","2026-06-20T11:14:36.0848886Z"
"src/ui/superhero-hud.ts","src","source",".ts","14173","294","2026-06-20T11:14:35.1169843Z"
"src/ui/superhero-state.ts","src","source",".ts","5389","140","2026-06-20T11:14:35.1175393Z"
"src/world.ts","src","source",".ts","124545","2482","2026-06-20T11:14:36.0859370Z"
"tests/a11y-static.test.ts","tests","tests",".ts","1987","41","2026-06-20T11:14:35.1191439Z"
"tests/access-code.test.ts","tests","tests",".ts","1965","46","2026-06-20T11:14:35.1191439Z"
"tests/active-inference.test.ts","tests","tests",".ts","5439","99","2026-06-20T11:14:35.1199799Z"
"tests/ai-sandbox.test.ts","tests","tests",".ts","6858","136","2026-06-20T11:14:35.1206320Z"
"tests/algorithms.test.ts","tests","tests",".ts","6186","150","2026-06-20T11:14:35.1206320Z"
"tests/analytics.test.ts","tests","tests",".ts","8266","230","2026-06-20T11:14:35.1212102Z"
"tests/artifacts.test.ts","tests","tests",".ts","2625","68","2026-06-20T11:14:35.1217449Z"
"tests/atmosphere.test.ts","tests","tests",".ts","11655","258","2026-06-20T11:14:35.1222574Z"
"tests/audio-analysis.test.ts","tests","tests",".ts","7046","185","2026-06-20T11:14:35.1222574Z"
"tests/audit.test.ts","tests","tests",".ts","6459","167","2026-06-20T11:14:35.1228516Z"
"tests/behaviors.test.ts","tests","tests",".ts","5705","156","2026-06-20T11:14:35.1228516Z"
"tests/brains.test.ts","tests","tests",".ts","7032","198","2026-06-20T11:14:35.1238550Z"
"tests/chaos-field.test.ts","tests","tests",".ts","6439","157","2026-06-20T11:14:35.1238550Z"
"tests/clifford-tableau.test.ts","tests","tests",".ts","4482","99","2026-06-20T11:14:35.1244194Z"
"tests/cognition.test.ts","tests","tests",".ts","4885","131","2026-06-20T11:14:35.1250047Z"
"tests/connectome.test.ts","tests","tests",".ts","3957","107","2026-06-20T11:14:35.1257400Z"
"tests/constellations.test.ts","tests","tests",".ts","6674","143","2026-06-20T11:14:35.1263372Z"
"tests/contrast.test.ts","tests","tests",".ts","2595","55","2026-06-20T11:14:35.1263372Z"
"tests/copilot-fence.test.ts","tests","tests",".ts","2690","48","2026-06-20T11:14:35.1263372Z"
"tests/copilot-health.test.ts","tests","tests",".ts","2474","55","2026-06-20T11:14:35.1278611Z"
"tests/copilot-providers.test.ts","tests","tests",".ts","5115","111","2026-06-20T11:14:35.1278611Z"
"tests/criticality.test.ts","tests","tests",".ts","3362","65","2026-06-20T11:14:35.1278611Z"
"tests/determinism-law.test.ts","tests","tests",".ts","3771","63","2026-06-20T11:14:35.1288662Z"
"tests/determinism.test.ts","tests","tests",".ts","3993","119","2026-06-20T11:14:35.1288662Z"
"tests/doc-links.test.ts","tests","tests",".ts","2139","50","2026-06-20T11:14:35.1288662Z"
"tests/docs-receipts-law.test.ts","tests","tests",".ts","5637","116","2026-06-20T11:14:36.0872422Z"
"tests/economy.test.ts","tests","tests",".ts","10449","231","2026-06-20T11:14:35.1314210Z"
"tests/empowerment.test.ts","tests","tests",".ts","8219","182","2026-06-20T11:14:35.1314210Z"
"tests/entities-death.test.ts","tests","tests",".ts","4055","120","2026-06-20T11:14:35.1314210Z"
"tests/entity-brain.test.ts","tests","tests",".ts","3861","87","2026-06-20T11:14:35.1314210Z"
"tests/environment.test.ts","tests","tests",".ts","5260","131","2026-06-20T11:14:35.1330818Z"
"tests/eshkol-qrng.test.ts","tests","tests",".ts","2962","64","2026-06-20T11:14:35.1335998Z"
"tests/factions.test.ts","tests","tests",".ts","3449","91","2026-06-20T11:14:35.1335998Z"
"tests/feature-determinism.test.ts","tests","tests",".ts","3688","101","2026-06-20T11:14:35.1335998Z"
"tests/games.test.ts","tests","tests",".ts","8013","181","2026-06-20T11:14:35.1346044Z"
"tests/genome.test.ts","tests","tests",".ts","5378","146","2026-06-20T11:14:35.1346044Z"
"tests/geometry-cache.test.ts","tests","tests",".ts","1243","24","2026-06-20T11:14:35.1356075Z"
"tests/graph-mind.test.ts","tests","tests",".ts","14477","346","2026-06-20T11:14:35.1361110Z"
"tests/heap.test.ts","tests","tests",".ts","6535","161","2026-06-20T11:14:35.1361110Z"
"tests/help-knowledge.test.ts","tests","tests",".ts","2166","45","2026-06-20T11:14:35.1371170Z"
"tests/holographic-memory.test.ts","tests","tests",".ts","5208","126","2026-06-20T11:14:35.1371170Z"
"tests/instanced.test.ts","tests","tests",".ts","7127","180","2026-06-20T11:14:35.1381150Z"
"tests/integrated-information.test.ts","tests","tests",".ts","4043","83","2026-06-20T11:14:35.1386179Z"
"tests/layer-boundaries.test.ts","tests","tests",".ts","3715","77","2026-06-20T11:14:35.1386179Z"
"tests/leaf-dom-freedom.test.ts","tests","tests",".ts","2044","39","2026-06-20T11:14:35.1396236Z"
"tests/leviathans.test.ts","tests","tests",".ts","3668","113","2026-06-20T11:14:35.1396236Z"
"tests/lineage.test.ts","tests","tests",".ts","3882","95","2026-06-20T11:14:35.1421330Z"
"tests/logger.test.ts","tests","tests",".ts","3573","81","2026-06-20T11:14:35.1421330Z"
"tests/lore.test.ts","tests","tests",".ts","4763","128","2026-06-20T11:14:35.1421330Z"
"tests/metacognition.test.ts","tests","tests",".ts","4745","99","2026-06-20T11:14:35.1436364Z"
"tests/nan-stability.test.ts","tests","tests",".ts","6660","170","2026-06-20T11:14:35.1446415Z"
"tests/neuromodulation.test.ts","tests","tests",".ts","4044","92","2026-06-20T11:14:35.1446415Z"
"tests/nhi-observatory.test.ts","tests","tests",".ts","2115","54","2026-06-20T11:14:35.1461501Z"
"tests/nhi-system.test.ts","tests","tests",".ts","3205","85","2026-06-20T11:14:35.1473605Z"
"tests/nhi.test.ts","tests","tests",".ts","6704","157","2026-06-20T11:14:35.1473605Z"
"tests/observatory.test.ts","tests","tests",".ts","24861","597","2026-06-20T11:14:35.1479391Z"
"tests/perf-budget.test.ts","tests","tests",".ts","9794","211","2026-06-20T11:14:35.1484636Z"
"tests/phyla.test.ts","tests","tests",".ts","9498","239","2026-06-20T11:14:35.1489904Z"
"tests/postfx.test.ts","tests","tests",".ts","2126","50","2026-06-20T11:14:35.1495369Z"
"tests/puppet-masters.test.ts","tests","tests",".ts","4625","118","2026-06-20T11:14:35.1501134Z"
"tests/qcircuit.test.ts","tests","tests",".ts","3485","98","2026-06-20T11:14:35.1511627Z"
"tests/quality-detect.test.ts","tests","tests",".ts","3350","68","2026-06-20T11:14:35.1516736Z"
"tests/quality.test.ts","tests","tests",".ts","3591","68","2026-06-20T11:14:35.1527481Z"
"tests/quantum-cloud.test.ts","tests","tests",".ts","4378","125","2026-06-20T11:14:35.1532744Z"
"tests/quantum-coherence.test.ts","tests","tests",".ts","2533","55","2026-06-20T11:14:35.1538626Z"
"tests/quantum-deliberation.test.ts","tests","tests",".ts","4521","85","2026-06-20T11:14:35.1544410Z"
"tests/quantum-geometry.test.ts","tests","tests",".ts","3663","72","2026-06-20T11:14:35.1554966Z"
"tests/quantum-magic.test.ts","tests","tests",".ts","3177","71","2026-06-20T11:14:35.1554966Z"
"tests/quantum-natural-gradient.test.ts","tests","tests",".ts","5597","169","2026-06-20T11:14:35.1561554Z"
"tests/quantum-reservoir.test.ts","tests","tests",".ts","4466","102","2026-06-20T11:14:35.1567986Z"
"tests/quantum.test.ts","tests","tests",".ts","16924","423","2026-06-20T11:14:35.1574386Z"
"tests/reaction-diffusion.test.ts","tests","tests",".ts","9506","253","2026-06-20T11:14:35.1584939Z"
"tests/render-modes.test.ts","tests","tests",".ts","4358","100","2026-06-20T11:14:35.1584939Z"
"tests/reservoir.test.ts","tests","tests",".ts","6304","145","2026-06-20T11:14:35.1590752Z"
"tests/rng.test.ts","tests","tests",".ts","2883","83","2026-06-20T11:14:35.1599127Z"
"tests/scalar.test.ts","tests","tests",".ts","3233","98","2026-06-20T11:14:35.1604416Z"
"tests/server.test.ts","tests","tests",".ts","6811","135","2026-06-20T11:14:35.1610342Z"
"tests/shoggoths.test.ts","tests","tests",".ts","3974","113","2026-06-20T11:14:35.1610342Z"
"tests/singularities.test.ts","tests","tests",".ts","10968","265","2026-06-20T11:14:35.1622406Z"
"tests/songs.test.ts","tests","tests",".ts","7556","199","2026-06-20T11:14:35.1622406Z"
"tests/spatial-hash.test.ts","tests","tests",".ts","6425","163","2026-06-20T11:14:35.1628761Z"
"tests/spin-glass.test.ts","tests","tests",".ts","2989","67","2026-06-20T11:14:35.1634514Z"
"tests/store.test.ts","tests","tests",".ts","7380","193","2026-06-20T11:14:35.1639850Z"
"tests/successor-representation.test.ts","tests","tests",".ts","5728","135","2026-06-20T11:14:35.1645118Z"
"tests/super-body-control.test.ts","tests","tests",".ts","4091","81","2026-06-20T11:14:35.1645118Z"
"tests/super-creature.test.ts","tests","tests",".ts","4364","113","2026-06-20T11:14:35.1650854Z"
"tests/super-evolution.test.ts","tests","tests",".ts","6830","144","2026-06-20T11:14:35.1656095Z"
"tests/super-mind.test.ts","tests","tests",".ts","6036","158","2026-06-20T11:14:35.1661428Z"
"tests/super-qubits-selfopt.test.ts","tests","tests",".ts","3673","70","2026-06-20T11:14:35.1666607Z"
"tests/super-qubits.test.ts","tests","tests",".ts","13184","266","2026-06-20T11:14:35.1671842Z"
"tests/super-wingmen-render.test.ts","tests","tests",".ts","3783","83","2026-06-20T11:14:35.1677279Z"
"tests/super-wingmen.test.ts","tests","tests",".ts","3182","65","2026-06-20T11:14:35.1682395Z"
"tests/superhero-state.test.ts","tests","tests",".ts","3366","90","2026-06-20T11:14:35.1682395Z"
"tests/theory-of-mind.test.ts","tests","tests",".ts","3922","89","2026-06-20T11:14:35.1687606Z"
"tests/titans.test.ts","tests","tests",".ts","8282","207","2026-06-20T11:14:35.1692771Z"
"tests/viz-systems.test.ts","tests","tests",".ts","3936","94","2026-06-20T11:14:35.1692771Z"
"tests/viz3d.test.ts","tests","tests",".ts","11614","286","2026-06-20T11:14:35.1697936Z"
"tests/wave1-foundations.test.ts","tests","tests",".ts","4383","104","2026-06-20T11:14:35.1703171Z"
"tests/weather.test.ts","tests","tests",".ts","4687","113","2026-06-20T11:14:35.1708400Z"
"tests/web-search.test.ts","tests","tests",".ts","4381","108","2026-06-20T11:14:35.1715235Z"
"THIRD-PARTY-NOTICES.md","T","root/config",".md","6798","54","2026-06-20T11:14:34.9834227Z"
"tsconfig.json","t","root/config",".json","586","21","2026-06-20T11:14:35.1720801Z"
"tscout.txt","t","root/config",".txt","425","5","2026-06-20T11:14:37.9763702Z"
"verify-mind.ts","v","root/config",".ts","744","27","2026-06-20T11:14:37.9785627Z"
